sample_name	c13isotoperatiorate	collection_timestamp	cryosectionreplicate	description	dissolvedox	dna_extracted	elevation	env_biome	env_feature	env_material	env_package	geo_loc_name	grosspsrate	hanssampleid	host_subject_id	irradiancepar	latitude	longitude	matdepthcryosectionmm	matdepthcryosectionmmscaled	matdepthcryosectionrel	pctcreplaced	pctcreplacedperhr	physical_specimen_location	physical_specimen_remaining	porosity	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	sample_type	scientific_name	title
10481.Hans.1.25.4	2.066512679	4/9/14 21:00	1	laboratory microbial mat microcosm	499.8663574	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	25-Jan	25-Jan	not applicable	48.973062	119.476876	12.5	11	0.814814815	0.11015	0.009179167	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.9255				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.25.5	2.066512679	4/9/14 21:00	1	laboratory microbial mat microcosm	499.8663574	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	25-Jan	25-Jan	not applicable	48.973062	119.476876	12.5	11	0.814814815	0.11015	0.009179167	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.9255				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.26.1	1.596346255	4/9/14 21:00	1	laboratory microbial mat microcosm	451.1860119	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	26-Jan	26-Jan	not applicable	48.973062	119.476876	13	11.5	0.851851852	0.083096667	0.006924722	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.894				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.26.2	1.596346255	4/9/14 21:00	1	laboratory microbial mat microcosm	451.1860119	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	26-Jan	26-Jan	not applicable	48.973062	119.476876	13	11.5	0.851851852	0.083096667	0.006924722	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.894				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.26.3	1.596346255	4/9/14 21:00	1	laboratory microbial mat microcosm	451.1860119	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	26-Jan	26-Jan	not applicable	48.973062	119.476876	13	11.5	0.851851852	0.083096667	0.006924722	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.894				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.26.4	1.596346255	4/9/14 21:00	1	laboratory microbial mat microcosm	451.1860119	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	26-Jan	26-Jan	not applicable	48.973062	119.476876	13	11.5	0.851851852	0.083096667	0.006924722	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.894				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.26.5	1.596346255	4/9/14 21:00	1	laboratory microbial mat microcosm	451.1860119	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	26-Jan	26-Jan	not applicable	48.973062	119.476876	13	11.5	0.851851852	0.083096667	0.006924722	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.894				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.27.1	1.534589184	4/9/14 21:00	1	laboratory microbial mat microcosm	400.1679142	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	27-Jan	27-Jan	not applicable	48.973062	119.476876	13.5	12	0.888888889	0.09051	0.0075425	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.817				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.27.2	1.534589184	4/9/14 21:00	1	laboratory microbial mat microcosm	400.1679142	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	27-Jan	27-Jan	not applicable	48.973062	119.476876	13.5	12	0.888888889	0.09051	0.0075425	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.817				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.27.3	1.534589184	4/9/14 21:00	1	laboratory microbial mat microcosm	400.1679142	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	27-Jan	27-Jan	not applicable	48.973062	119.476876	13.5	12	0.888888889	0.09051	0.0075425	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.817				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.27.4	1.534589184	4/9/14 21:00	1	laboratory microbial mat microcosm	400.1679142	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	27-Jan	27-Jan	not applicable	48.973062	119.476876	13.5	12	0.888888889	0.09051	0.0075425	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.817				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.27.5	1.534589184	4/9/14 21:00	1	laboratory microbial mat microcosm	400.1679142	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	27-Jan	27-Jan	not applicable	48.973062	119.476876	13.5	12	0.888888889	0.09051	0.0075425	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.817				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.28.1	2.685576871	4/9/14 21:00	1	laboratory microbial mat microcosm	346.7403671	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	28-Jan	28-Jan	not applicable	48.973062	119.476876	14	12.5	0.925925926	0.14314	0.011928333	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.749				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.28.2	2.685576871	4/9/14 21:00	1	laboratory microbial mat microcosm	346.7403671	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	28-Jan	28-Jan	not applicable	48.973062	119.476876	14	12.5	0.925925926	0.14314	0.011928333	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.749				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.28.3	2.685576871	4/9/14 21:00	1	laboratory microbial mat microcosm	346.7403671	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	28-Jan	28-Jan	not applicable	48.973062	119.476876	14	12.5	0.925925926	0.14314	0.011928333	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.749				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.28.4	2.685576871	4/9/14 21:00	1	laboratory microbial mat microcosm	346.7403671	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	28-Jan	28-Jan	not applicable	48.973062	119.476876	14	12.5	0.925925926	0.14314	0.011928333	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.749				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.28.5	2.685576871	4/9/14 21:00	1	laboratory microbial mat microcosm	346.7403671	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	28-Jan	28-Jan	not applicable	48.973062	119.476876	14	12.5	0.925925926	0.14314	0.011928333	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.749				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.29.1	2.493685079	4/9/14 21:00	1	laboratory microbial mat microcosm	291.0752037	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	29-Jan	29-Jan	not applicable	48.973062	119.476876	14.5	13	0.962962963	0.04469	0.003724167	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.61				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.3.1	24.7685455	4/9/14 21:00	1	laboratory microbial mat microcosm	1208.093788	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	9.2170575	3-Jan	3-Jan	118.4055121	48.973062	119.476876	1.5	0	0	5.285998571	0.440499881	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.1775				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.3.2	24.7685455	4/9/14 21:00	1	laboratory microbial mat microcosm	1208.093788	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	9.2170575	3-Jan	3-Jan	118.4055121	48.973062	119.476876	1.5	0	0	5.285998571	0.440499881	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.1775				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.3.3	24.7685455	4/9/14 21:00	1	laboratory microbial mat microcosm	1208.093788	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	9.2170575	3-Jan	3-Jan	118.4055121	48.973062	119.476876	1.5	0	0	5.285998571	0.440499881	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.1775				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.3.4	24.7685455	4/9/14 21:00	1	laboratory microbial mat microcosm	1208.093788	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	9.2170575	3-Jan	3-Jan	118.4055121	48.973062	119.476876	1.5	0	0	5.285998571	0.440499881	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.1775				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.3.5	24.7685455	4/9/14 21:00	1	laboratory microbial mat microcosm	1208.093788	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	9.2170575	3-Jan	3-Jan	118.4055121	48.973062	119.476876	1.5	0	0	5.285998571	0.440499881	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.1775				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.30.1	1.549179633	4/9/14 21:00	1	laboratory microbial mat microcosm	229.9646427	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	30-Jan	30-Jan	not applicable	48.973062	119.476876	15	13.5	1	0.135735	0.01131125	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.601				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.30.2	1.549179633	4/9/14 21:00	1	laboratory microbial mat microcosm	229.9646427	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	30-Jan	30-Jan	not applicable	48.973062	119.476876	15	13.5	1	0.135735	0.01131125	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.601				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.30.3	1.549179633	4/9/14 21:00	1	laboratory microbial mat microcosm	229.9646427	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	30-Jan	30-Jan	not applicable	48.973062	119.476876	15	13.5	1	0.135735	0.01131125	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.601				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.30.4	1.549179633	4/9/14 21:00	1	laboratory microbial mat microcosm	229.9646427	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	30-Jan	30-Jan	not applicable	48.973062	119.476876	15	13.5	1	0.135735	0.01131125	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.601				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.30.5	1.549179633	4/9/14 21:00	1	laboratory microbial mat microcosm	229.9646427	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	30-Jan	30-Jan	not applicable	48.973062	119.476876	15	13.5	1	0.135735	0.01131125	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.601				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.30.6	1.549179633	4/9/14 21:00	1	laboratory microbial mat microcosm	229.9646427	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	not applicable	30-Jan	30-Jan	not applicable	48.973062	119.476876	15	13.5	1	0.135735	0.01131125	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.601				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.4.1	15.48594053	4/9/14 21:00	1	laboratory microbial mat microcosm	1356.165849	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	12.98727	4-Jan	4-Jan	66.41415525	48.973062	119.476876	2	0.5	0.037037037	2.5534425	0.212786875	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.183				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.4.2	15.48594053	4/9/14 21:00	1	laboratory microbial mat microcosm	1356.165849	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	12.98727	4-Jan	4-Jan	66.41415525	48.973062	119.476876	2	0.5	0.037037037	2.5534425	0.212786875	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.183				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.4.3	15.48594053	4/9/14 21:00	1	laboratory microbial mat microcosm	1356.165849	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	12.98727	4-Jan	4-Jan	66.41415525	48.973062	119.476876	2	0.5	0.037037037	2.5534425	0.212786875	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.183				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.4.4	15.48594053	4/9/14 21:00	1	laboratory microbial mat microcosm	1356.165849	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	12.98727	4-Jan	4-Jan	66.41415525	48.973062	119.476876	2	0.5	0.037037037	2.5534425	0.212786875	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.183				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.5.1	11.04141674	4/9/14 21:00	1	laboratory microbial mat microcosm	1414.85293	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	8.24895	5-Jan	5-Jan	42.81026592	48.973062	119.476876	2.5	1	0.074074074	0.93322	0.077768333	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.204				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.5.2	12.23880994	4/9/14 21:00	1	laboratory microbial mat microcosm	1414.85293	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	8.24895	5-Jan	5-Jan	42.81026592	48.973062	119.476876	2.5	1	0.074074074	0.93322	0.077768333	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.204				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.5.3	11.02516596	4/9/14 21:00	1	laboratory microbial mat microcosm	1414.85293	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	8.24895	5-Jan	5-Jan	42.81026592	48.973062	119.476876	2.5	1	0.074074074	0.93322	0.077768333	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.204				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.5.4	10.10717941	4/9/14 21:00	1	laboratory microbial mat microcosm	1414.85293	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	8.24895	5-Jan	5-Jan	42.81026592	48.973062	119.476876	2.5	1	0.074074074	0.93322	0.077768333	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.204				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.5.5	12.02280438	4/9/14 21:00	1	laboratory microbial mat microcosm	1414.85293	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	8.24895	5-Jan	5-Jan	42.81026592	48.973062	119.476876	2.5	1	0.074074074	0.93322	0.077768333	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.204				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.6.1	10.80839152	4/9/14 21:00	1	laboratory microbial mat microcosm	1487.102085	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	2.6037	6-Jan	6-Jan	23.44549453	48.973062	119.476876	3	1.5	0.111111111	0.715405	0.059617083	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.211				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.6.2	10.80839152	4/9/14 21:00	1	laboratory microbial mat microcosm	1487.102085	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	2.6037	6-Jan	6-Jan	23.44549453	48.973062	119.476876	3	1.5	0.111111111	0.715405	0.059617083	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.211				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.6.3	10.80839152	4/9/14 21:00	1	laboratory microbial mat microcosm	1487.102085	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	2.6037	6-Jan	6-Jan	23.44549453	48.973062	119.476876	3	1.5	0.111111111	0.715405	0.059617083	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.211				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.6.4	10.80839152	4/9/14 21:00	1	laboratory microbial mat microcosm	1487.102085	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	2.6037	6-Jan	6-Jan	23.44549453	48.973062	119.476876	3	1.5	0.111111111	0.715405	0.059617083	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.211				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.6.5	10.80839152	4/9/14 21:00	1	laboratory microbial mat microcosm	1487.102085	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	2.6037	6-Jan	6-Jan	23.44549453	48.973062	119.476876	3	1.5	0.111111111	0.715405	0.059617083	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.211				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.7.1	11.3755608	4/9/14 21:00	1	laboratory microbial mat microcosm	1523.348032	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	1.62909	7-Jan	7-Jan	19.17866307	48.973062	119.476876	3.5	2	0.148148148	0.586895	0.048907917	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.273				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.7.2	11.3755608	4/9/14 21:00	1	laboratory microbial mat microcosm	1523.348032	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	1.62909	7-Jan	7-Jan	19.17866307	48.973062	119.476876	3.5	2	0.148148148	0.586895	0.048907917	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.273				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.7.4	11.3755608	4/9/14 21:00	1	laboratory microbial mat microcosm	1523.348032	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	1.62909	7-Jan	7-Jan	19.17866307	48.973062	119.476876	3.5	2	0.148148148	0.586895	0.048907917	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.273				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.7.5	11.3755608	4/9/14 21:00	1	laboratory microbial mat microcosm	1523.348032	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	1.62909	7-Jan	7-Jan	19.17866307	48.973062	119.476876	3.5	2	0.148148148	0.586895	0.048907917	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.273				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.8.1	9.989824095	4/9/14 21:00	1	laboratory microbial mat microcosm	1530.185386	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	0.65448	8-Jan	8-Jan	15.61204374	48.973062	119.476876	4	2.5	0.185185185	0.60376	0.050313333	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.3285				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.8.2	9.989824095	4/9/14 21:00	1	laboratory microbial mat microcosm	1530.185386	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	0.65448	8-Jan	8-Jan	15.61204374	48.973062	119.476876	4	2.5	0.185185185	0.60376	0.050313333	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.3285				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.8.3	9.989824095	4/9/14 21:00	1	laboratory microbial mat microcosm	1530.185386	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	0.65448	8-Jan	8-Jan	15.61204374	48.973062	119.476876	4	2.5	0.185185185	0.60376	0.050313333	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.3285				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.8.4	9.989824095	4/9/14 21:00	1	laboratory microbial mat microcosm	1530.185386	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	0.65448	8-Jan	8-Jan	15.61204374	48.973062	119.476876	4	2.5	0.185185185	0.60376	0.050313333	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.3285				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.8.5	9.989824095	4/9/14 21:00	1	laboratory microbial mat microcosm	1530.185386	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	0.65448	8-Jan	8-Jan	15.61204374	48.973062	119.476876	4	2.5	0.185185185	0.60376	0.050313333	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.3285				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.9.1	9.443482648	4/9/14 21:00	1	laboratory microbial mat microcosm	1473.943672	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	0.34263	9-Jan	9-Jan	10.84938677	48.973062	119.476876	4.5	3	0.222222222	0.48772	0.040643333	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.373				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.9.2	9.443482648	4/9/14 21:00	1	laboratory microbial mat microcosm	1473.943672	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	0.34263	9-Jan	9-Jan	10.84938677	48.973062	119.476876	4.5	3	0.222222222	0.48772	0.040643333	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.373				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.9.3	9.443482648	4/9/14 21:00	1	laboratory microbial mat microcosm	1473.943672	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	0.34263	9-Jan	9-Jan	10.84938677	48.973062	119.476876	4.5	3	0.222222222	0.48772	0.040643333	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.373				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
10481.Hans.1.9.4	9.443482648	4/9/14 21:00	1	laboratory microbial mat microcosm	1473.943672	TRUE	708.4	urban biome	research facility	microbial mat	microbial mat/biofilm	USA:CA:Berkeley	0.34263	9-Jan	9-Jan	10.84938677	48.973062	119.476876	4.5	3	0.222222222	0.48772	0.040643333	Pacific Northwest National Lab, Microbial Cell Dynamics Laboratory	FALSE	0.373				10481	photosynthetic mat	microbial mat metagenome	Trade-offs between microbiome diversity and productivity in a stratified microbial mat
